country,state,city,is_popular,is_nearby
India,Maharashtra,Pune,0,0
India,Maharashtra,Pune Division,0,0
India,Maharashtra,Puntamba,0,0
India,Maharashtra,Pural,0,0
India,Maharashtra,Purna,0,0
India,Maharashtra,Pusad,0,0
India,Maharashtra,Radhanagari,0,0
India,Maharashtra,Rahata,0,0
India,Maharashtra,Rahimatpur,0,0
India,Maharashtra,Rahuri,0,0
India,Maharashtra,Raigarh,0,0
India,Maharashtra,Raireshwar,0,0
India,Maharashtra,Rajapur,0,0
India,Maharashtra,Rajgurunagar,0,0
India,Maharashtra,Rajur,0,0
India,Maharashtra,Rajura,0,0
India,Maharashtra,Ralegaon,0,0
India,Maharashtra,Ramewadi,0,0
India,Maharashtra,Ramtek,0,0
India,Maharashtra,Ratnagiri,0,0
India,Maharashtra,Raver,0,0
India,Maharashtra,Renapur,0,0
India,Maharashtra,Renavi,0,0
India,Maharashtra,Revadanda,0,0
India,Maharashtra,Revdanda,0,0
India,Maharashtra,Risod,0,0
India,Maharashtra,Roha,0,0
India,Maharashtra,Sailu,0,0
India,Maharashtra,Sakol,0,0
India,Maharashtra,Sakoli,0,0
India,Maharashtra,Sakri,0,0
India,Maharashtra,Samudrapur,0,0
India,Maharashtra,Sangameshwar,0,0
India,Maharashtra,Sangamner,0,0
India,Maharashtra,Sangli,0,0
India,Maharashtra,Sangola,0,0
India,Maharashtra,Sangrampur Maharashtra,0,0
India,Maharashtra,Saoli,0,0
India,Maharashtra,Saoner,0,0
India,Maharashtra,Sarangkheda,0,0
India,Maharashtra,Saswad,0,0
India,Maharashtra,Satana,0,0
India,Maharashtra,Satara,0,0
India,Maharashtra,Satara Division,0,0
India,Maharashtra,Satpati,0,0
India,Maharashtra,Savantvadi,0,0
India,Maharashtra,Savda,0,0
India,Maharashtra,Savlaj,0,0
India,Maharashtra,Sawantvadi,0,0
India,Maharashtra,Selu,0,0
India,Maharashtra,Sevagram,0,0
India,Maharashtra,Sewri,0,0
India,Maharashtra,Shahada,0,0
India,Maharashtra,Shahapur,0,0
India,Maharashtra,Shedbal,0,0
India,Maharashtra,Shegaon,0,0
India,Maharashtra,Shevgaon,0,0
India,Maharashtra,Shikrapur,0,0
India,Maharashtra,Shiraguppi,0,0
India,Maharashtra,Shirala,0,0
India,Maharashtra,Shirdi,0,0
India,Maharashtra,Shirgaon,0,0
India,Maharashtra,Shirol,0,0
India,Maharashtra,Shirpur,0,0
India,Maharashtra,Shirud,0,0
India,Maharashtra,Shirwal,0,0
India,Maharashtra,Shivaji Nagar,0,0
India,Maharashtra,Shrigonda,0,0
India,Maharashtra,Sillod,0,0
India,Maharashtra,Sindewahi,0,0
India,Maharashtra,Sindhudurg,0,0
India,Maharashtra,Sindi,0,0
India,Maharashtra,Sindkheda,0,0
India,Maharashtra,Sinnar,0,0
India,Maharashtra,Sion Mumbai,0,0
India,Maharashtra,Sironcha,0,0
India,Maharashtra,Sirur,0,0
India,Maharashtra,Sivala East Godavari district,0,0
India,Maharashtra,Solapur,0,0
India,Maharashtra,Sonala,0,0
India,Maharashtra,Sonegaon,0,0
India,Maharashtra,Songir,0,0
India,Maharashtra,Sonvad,0,0
India,Maharashtra,Soygaon,0,0
India,Maharashtra,Srivardhan,0,0
India,Maharashtra,Surgana,0,0
India,Maharashtra,Taklibhan,0,0
India,Maharashtra,Talbid,0,0
India,Maharashtra,Talegaon Dabhade,0,0
India,Maharashtra,Talegaon Dhamdhere,0,0
India,Maharashtra,Taloda,0,0
India,Maharashtra,Talode,0,0
India,Maharashtra,Tarapur,0,0
India,Maharashtra,Tardeo,0,0
India,Maharashtra,Tasgaon,0,0
India,Maharashtra,Telhara,0,0
India,Maharashtra,Thalner,0,0
India,Maharashtra,Thane,0,0
India,Maharashtra,Trimbak,0,0
India,Maharashtra,Trombay,0,0
India,Maharashtra,Tuljapur,0,0
India,Maharashtra,Tumsar,0,0
India,Maharashtra,Udgir,0,0
India,Maharashtra,Ulhasnagar,0,0
India,Maharashtra,Umarga,0,0
India,Maharashtra,Umarkhed,0,0
India,Maharashtra,Umred,0,0
India,Maharashtra,Uran,0,0
India,Maharashtra,Uruli Kanchan,0,0
India,Maharashtra,Vada,0,0
India,Maharashtra,Vadgaon,0,0
India,Maharashtra,Vadner,0,0
India,Maharashtra,Vaijapur,0,0
India,Maharashtra,Vairag,0,0
India,Maharashtra,Valsang,0,0
India,Maharashtra,Vangaon,0,0
India,Maharashtra,Varangaon,0,0
India,Maharashtra,Vashi,0,0
India,Maharashtra,Vasind,0,0
India,Maharashtra,Vatul,0,0
India,Maharashtra,Velas Maharashtra,0,0
India,Maharashtra,Velneshwar,0,0
India,Maharashtra,Vengurla,0,0
India,Maharashtra,Vijaydurg,0,0
India,Maharashtra,Vikhroli,0,0
India,Maharashtra,Vile Parle,0,0
India,Maharashtra,Vinchur,0,0
India,Maharashtra,Virar,0,0
India,Maharashtra,Vita Maharashtra,0,0
India,Maharashtra,Vite,0,0
India,Maharashtra,Wadala,0,0
India,Maharashtra,Wadgaon,0,0
India,Maharashtra,Wadner,0,0
India,Maharashtra,Wadwani,0,0
India,Maharashtra,Wagholi,0,0
India,Maharashtra,Wai,0,0
India,Maharashtra,Wakad,0,0
India,Maharashtra,Walgaon,0,0
India,Maharashtra,Walki,0,0
India,Maharashtra,Wani,0,0
India,Maharashtra,Wardha,0,0
India,Maharashtra,Warora,0,0
India,Maharashtra,Warud,0,0
India,Maharashtra,Washim,0,0
India,Maharashtra,Worli,0,0
India,Maharashtra,Yaval,0,0
India,Maharashtra,Yavatmal,0,0
India,Maharashtra,Yeola,0,0
India,Manipur,Bishnupur,0,0
India,Manipur,Chandel,0,0
India,Manipur,Churachandpur,0,0
India,Manipur,Imphal East,0,0
India,Manipur,Imphal West,0,0
India,Manipur,Jiribam,0,0
India,Manipur,Kakching,0,0
India,Manipur,Kamjong,0,0
India,Manipur,Kangpokpi,0,0
India,Manipur,Noney,0,0
India,Manipur,Pherzawl,0,0
India,Manipur,Senapati,0,0
India,Manipur,Tamenglong,0,0
India,Manipur,Tengnoupal,0,0
India,Manipur,Thoubal,0,0
India,Manipur,Ukhrul,0,0
India,Meghalaya,Cherrapunji,0,0
India,Meghalaya,East Garo Hills,0,0
India,Meghalaya,East Jaintia Hills,0,0
India,Meghalaya,East Khasi Hills,0,0
India,Meghalaya,Mairang,0,0
India,Meghalaya,Mankachar,0,0
India,Meghalaya,Nongpoh,0,0
India,Meghalaya,Nongstoin,0,0
India,Meghalaya,North Garo Hills,0,0
India,Meghalaya,Ri-Bhoi,0,0
India,Meghalaya,Shillong,0,0
India,Meghalaya,South Garo Hills,0,0
India,Meghalaya,South West Garo Hills,0,0
India,Meghalaya,South West Khasi Hills,0,0
India,Meghalaya,Tura,0,0
India,Meghalaya,West Garo Hills,0,0
India,Meghalaya,West Jaintia Hills,0,0
India,Meghalaya,West Khasi Hills,0,0
India,Mizoram,Aizawl,0,0
India,Mizoram,Champhai,0,0
India,Mizoram,Darlawn,0,0
India,Mizoram,Khawhai,0,0
India,Mizoram,Kolasib,0,0
India,Mizoram,Lawngtlai,0,0
India,Mizoram,Lunglei,0,0
India,Mizoram,Mamit,0,0
India,Mizoram,North Vanlaiphai,0,0
India,Mizoram,Saiha,0,0
India,Mizoram,Sairang,0,0
India,Mizoram,Saitlaw,0,0
India,Mizoram,Serchhip,0,0
India,Mizoram,Thenzawl,0,0
India,Nagaland,Dimapur,0,0
India,Nagaland,Kohima,0,0
India,Nagaland,Mokokchung,0,0
India,Nagaland,Mon,0,0
India,Nagaland,Peren,0,0
India,Nagaland,Phek,0,0
India,Nagaland,Tuensang,0,0
India,Nagaland,Tuensang District,0,0
India,Nagaland,Wokha,0,0
India,Nagaland,Zunheboto,0,0
India,Odisha,Angul,0,0
India,Odisha,Angul District,0,0
India,Odisha,Asika,0,0
India,Odisha,Athagarh,0,0
India,Odisha,Bada Barabil,0,0
India,Odisha,Balangir,0,0
India,Odisha,Balasore,0,0
India,Odisha,Baleshwar,0,0
India,Odisha,Balimila,0,0
India,Odisha,Balugaon,0,0
India,Odisha,Banapur,0,0
India,Odisha,Banki,0,0
India,Odisha,Banposh,0,0
India,Odisha,Baragarh,0,0
India,Odisha,Barbil,0,0
India,Odisha,Bargarh,0,0
India,Odisha,Barpali,0,0
India,Odisha,Basudebpur,0,0
India,Odisha,Baud,0,0
India,Odisha,Baudh,0,0
India,Odisha,Belaguntha,0,0
India,Odisha,Bhadrak,0,0
India,Odisha,Bhadrakh,0,0
India,Odisha,Bhanjanagar,0,0
India,Odisha,Bhawanipatna,0,0
India,Odisha,Bhuban,0,0
India,Odisha,Bhubaneswar,0,0
India,Odisha,Binka,0,0
India,Odisha,Birmitrapur,0,0
India,Odisha,Bolanikhodan,0,0
India,Odisha,Brahmapur,0,0
India,Odisha,Brajarajnagar,0,0
India,Odisha,Buguda,0,0
India,Odisha,Burla,0,0
India,Odisha,Champua,0,0
India,Odisha,Chandbali,0,0
India,Odisha,Chatrapur,0,0
India,Odisha,Chikitigarh,0,0
India,Odisha,Chittarkonda,0,0
India,Odisha,Cuttack,0,0
India,Odisha,Daitari,0,0
India,Odisha,Deogarh,0,0
India,Odisha,Dhenkanal,0,0
India,Odisha,Digapahandi,0,0
India,Odisha,Gajapati,0,0
India,Odisha,Ganjam,0,0
India,Odisha,Gopalpur,0,0
India,Odisha,Gudari,0,0
India,Odisha,Gunupur,0,0
India,Odisha,Hinjilikatu,0,0
India,Odisha,Hirakud,0,0
India,Odisha,Jagatsinghpur,0,0
India,Odisha,Jajpur,0,0
India,Odisha,Jaleshwar,0,0
India,Odisha,Jatani,0,0
India,Odisha,Jeypore,0,0
India,Odisha,Jharsuguda,0,0
India,Odisha,Jharsuguda District,0,0
India,Odisha,Kaintragarh,0,0
India,Odisha,Kalahandi,0,0
India,Odisha,Kamakhyanagar,0,0
India,Odisha,Kandhamal,0,0
India,Odisha,Kantabanji,0,0
India,Odisha,Kantilo,0,0
India,Odisha,Kendrapara,0,0
India,Odisha,Kendujhar,0,0
India,Odisha,Kesinga,0,0
India,Odisha,Khallikot,0,0
India,Odisha,Kharhial,0,0
India,Odisha,Khordha,0,0
India,Odisha,Khurda,0,0
India,Odisha,Kiri Buru,0,0
India,Odisha,Kodala,0,0
India,Odisha,Konarka,0,0
India,Odisha,Koraput,0,0
India,Odisha,Kuchaiburi,0,0
India,Odisha,Kuchinda,0,0
India,Odisha,Malkangiri,0,0
India,Odisha,Mayurbhanj,0,0
India,Odisha,Nabarangpur,0,0
India,Odisha,Nayagarh,0,0
India,Odisha,Nayagarh District,0,0
India,Odisha,Nilgiri,0,0
India,Odisha,Nimaparha,0,0
India,Odisha,Nowrangapur,0,0
India,Odisha,Nuapada,0,0
India,Odisha,Padampur,0,0
India,Odisha,Paradip Garh,0,0
India,Odisha,Patamundai,0,0
India,Odisha,Patnagarh,0,0
India,Odisha,Phulbani,0,0
India,Odisha,Pipili,0,0
India,Odisha,Polasara,0,0
India,Odisha,Puri,0,0
India,Odisha,Purushottampur,0,0
India,Odisha,Rambha,0,0
India,Odisha,Raurkela,0,0
India,Odisha,Rayagada,0,0
India,Odisha,Remuna,0,0
India,Odisha,Rengali,0,0
India,Odisha,Sambalpur,0,0
India,Odisha,Sonepur,0,0
India,Odisha,Sorada,0,0
India,Odisha,Soro,0,0
India,Odisha,Subarnapur,0,0
India,Odisha,Sundargarh,0,0
India,Odisha,Talcher,0,0
India,Odisha,Tarabha,0,0
India,Odisha,Titlagarh,0,0
India,Odisha,Udayagiri,0,0
India,Puducherry,Karaikal,0,0
India,Puducherry,Mahe,0,0
India,Puducherry,Puducherry,0,0
India,Puducherry,Yanam,0,0
India,Punjab,Abohar,0,0
India,Punjab,Adampur,0,0
India,Punjab,Ajitgarh,0,0
India,Punjab,Ajnala,0,0
India,Punjab,Akalgarh,0,0
India,Punjab,Alawalpur,0,0
India,Punjab,Amloh,0,0
India,Punjab,Amritsar,0,0
India,Punjab,Anandpur Sahib,0,0
India,Punjab,Badhni Kalan,0,0
India,Punjab,Bagha Purana,0,0
India,Punjab,Bakloh,0,0
India,Punjab,Balachor,0,0
India,Punjab,Banga,0,0
India,Punjab,Banur,0,0
India,Punjab,Barnala,0,0
India,Punjab,Batala,0,0
India,Punjab,Begowal,0,0
India,Punjab,Bhadaur,0,0
India,Punjab,Bhatinda,0,0
India,Punjab,Bhawanigarh,0,0
India,Punjab,Bhikhi,0,0
India,Punjab,Bhogpur,0,0
India,Punjab,Bholath,0,0
India,Punjab,Budhlada,0,0
India,Punjab,Chima,0,0
India,Punjab,Dasuya,0,0
India,Punjab,Dera Baba Nanak,0,0
India,Punjab,Dera Bassi,0,0
India,Punjab,Dhanaula,0,0
India,Punjab,Dhariwal,0,0
India,Punjab,Dhilwan,0,0
India,Punjab,Dhudi,0,0
India,Punjab,Dhuri,0,0
India,Punjab,Dina Nagar,0,0
India,Punjab,Dirba,0,0
India,Punjab,Doraha,0,0
India,Punjab,Faridkot,0,0
India,Punjab,Fatehgarh Churian,0,0
India,Punjab,Fatehgarh Sahib,0,0
India,Punjab,Fazilka,0,0
India,Punjab,Firozpur,0,0
India,Punjab,Firozpur District,0,0
India,Punjab,Gardhiwala,0,0
India,Punjab,Garhshankar,0,0
India,Punjab,Ghanaur,0,0
India,Punjab,Giddarbaha,0,0
India,Punjab,Gurdaspur,0,0
India,Punjab,Guru Har Sahai,0,0
India,Punjab,Hajipur,0,0
India,Punjab,Hariana,0,0
India,Punjab,Hoshiarpur,0,0
India,Punjab,Ishanpur,0,0
India,Punjab,Jagraon,0,0
India,Punjab,Jaito,0,0
India,Punjab,Jalalabad,0,0
India,Punjab,Jalandhar,0,0
India,Punjab,Jandiala,0,0
India,Punjab,Jandiala Guru,0,0
India,Punjab,Kalanaur,0,0
India,Punjab,Kapurthala,0,0
India,Punjab,Kartarpur,0,0
India,Punjab,Khamanon,0,0
India,Punjab,Khanna,0,0
India,Punjab,Kharar,0,0
India,Punjab,Khemkaran,0,0
India,Punjab,Kot Isa Khan,0,0
India,Punjab,Kotkapura,0,0
India,Punjab,Laungowal,0,0
India,Punjab,Ludhiana,0,0
India,Punjab,Machhiwara,0,0
India,Punjab,Majitha,0,0
India,Punjab,Makhu,0,0
India,Punjab,Malaut,0,0
India,Punjab,Malerkotla,0,0
India,Punjab,Mansa,0,0
India,Punjab,Maur Mandi,0,0
India,Punjab,Moga,0,0
India,Punjab,Mohali,0,0
India,Punjab,Morinda,0,0
India,Punjab,Mukerian,0,0
India,Punjab,Nabha,0,0
India,Punjab,Nakodar,0,0
India,Punjab,Nangal,0,0
India,Punjab,Nawanshahr,0,0
India,Punjab,Nurmahal,0,0
India,Punjab,Nurpur Kalan,0,0
India,Punjab,Pathankot,0,0
India,Punjab,Patiala,0,0
India,Punjab,Patti,0,0
India,Punjab,Phagwara,0,0
India,Punjab,Phillaur,0,0
India,Punjab,Qadian,0,0
India,Punjab,Rahon,0,0
India,Punjab,Raikot,0,0
India,Punjab,Rajasansi,0,0
India,Punjab,Rajpura,0,0
India,Punjab,Ram Das,0,0
India,Punjab,Rampura,0,0
India,Punjab,Rupnagar,0,0
India,Punjab,Samrala,0,0
India,Punjab,Sanaur,0,0
India,Punjab,Sangrur,0,0
India,Punjab,Sardulgarh,0,0
India,Punjab,Shahid Bhagat Singh Nagar,0,0
India,Punjab,Shahkot,0,0
India,Punjab,Sham Churasi,0,0
India,Punjab,Sirhind-Fategarh,0,0
India,Punjab,Sri Muktsar Sahib,0,0
India,Punjab,Sultanpur Lodhi,0,0
India,Punjab,Sunam,0,0
India,Punjab,Talwandi Bhai,0,0
India,Punjab,Talwara,0,0
India,Punjab,Tarn Taran Sahib,0,0
India,Punjab,Zira,0,0
India,Rajasthan,Abhaneri,0,0
India,Rajasthan,Abu,0,0
India,Rajasthan,Abu Road,0,0
India,Rajasthan,Ajmer,0,0
India,Rajasthan,Aklera,0,0
India,Rajasthan,Alwar,0,0
India,Rajasthan,Amet,0,0
India,Rajasthan,Anta,0,0
India,Rajasthan,Anupgarh,0,0
India,Rajasthan,Asind,0,0
India,Rajasthan,Bagar,0,0
India,Rajasthan,Bakani,0,0
India,Rajasthan,Bali,0,0
India,Rajasthan,Balotra,0,0
India,Rajasthan,Bandikui,0,0
India,Rajasthan,Banswara,0,0
India,Rajasthan,Baran,0,0
India,Rajasthan,Bari,0,0
India,Rajasthan,Bari Sadri,0,0
India,Rajasthan,Barmer,0,0
India,Rajasthan,Basi,0,0
India,Rajasthan,Basni,0,0
India,Rajasthan,Baswa,0,0
India,Rajasthan,Bayana,0,0
India,Rajasthan,Beawar,0,0
India,Rajasthan,Begun,0,0
India,Rajasthan,Behror,0,0
India,Rajasthan,Bhadasar,0,0
India,Rajasthan,Bhadra,0,0
India,Rajasthan,Bharatpur,0,0
India,Rajasthan,Bhasawar,0,0
India,Rajasthan,Bhilwara,0,0
India,Rajasthan,Bhindar,0,0
India,Rajasthan,Bhinmal,0,0
India,Rajasthan,Bhiwadi,0,0
India,Rajasthan,Bhuma,0,0
India,Rajasthan,Bikaner,0,0
India,Rajasthan,Bilara,0,0
India,Rajasthan,Bissau,0,0
India,Rajasthan,Borkhera,0,0
India,Rajasthan,Bundi,0,0
India,Rajasthan,Chaksu,0,0
India,Rajasthan,Chechat,0,0
India,Rajasthan,Chhabra,0,0
India,Rajasthan,Chhapar,0,0
India,Rajasthan,Chhoti Sadri,0,0
India,Rajasthan,Chidawa,0,0
India,Rajasthan,Chittaurgarh,0,0
India,Rajasthan,Churu,0,0
India,Rajasthan,Dariba,0,0
India,Rajasthan,Dausa,0,0
India,Rajasthan,Deoli,0,0
India,Rajasthan,Deshnoke,0,0
India,Rajasthan,Devgarh,0,0
India,Rajasthan,Dhaulpur,0,0
India,Rajasthan,Didwana,0,0
India,Rajasthan,Dig,0,0
India,Rajasthan,Dungarpur,0,0
India,Rajasthan,Fatehpur,0,0
India,Rajasthan,Galiakot,0,0
India,Rajasthan,Ganganagar,0,0
India,Rajasthan,Gangapur,0,0
India,Rajasthan,Govindgarh,0,0
India,Rajasthan,Gulabpura,0,0
India,Rajasthan,Hanumangarh,0,0
India,Rajasthan,Hindaun,0,0
India,Rajasthan,Jahazpur,0,0
India,Rajasthan,Jaipur,0,0
India,Rajasthan,Jaisalmer,0,0
India,Rajasthan,Jaitaran,0,0
India,Rajasthan,Jalor,0,0
India,Rajasthan,Jalore,0,0
India,Rajasthan,Jhalawar,0,0
India,Rajasthan,Jhalrapatan,0,0
India,Rajasthan,Jhunjhunun,0,0
India,Rajasthan,Jobner,0,0
India,Rajasthan,Jodhpur,0,0
India,Rajasthan,Kaman,0,0
India,Rajasthan,Kanor,0,0
India,Rajasthan,Kapren,0,0
India,Rajasthan,Karanpur,0,0
India,Rajasthan,Karauli,0,0
India,Rajasthan,Kekri,0,0
India,Rajasthan,Keshorai Patan,0,0
India,Rajasthan,Khandela,0,0
India,Rajasthan,Khanpur,0,0
India,Rajasthan,Khetri,0,0
India,Rajasthan,Kishangarh,0,0
India,Rajasthan,Kota,0,0
India,Rajasthan,Kotputli,0,0
India,Rajasthan,Kuchaman,0,0
India,Rajasthan,Kuchera,0,0
India,Rajasthan,Kumher,0,0
India,Rajasthan,Kushalgarh,0,0
India,Rajasthan,Lachhmangarh Sikar,0,0
India,Rajasthan,Ladnun,0,0
India,Rajasthan,Lakheri,0,0
India,Rajasthan,Lalsot,0,0
India,Rajasthan,Losal,0,0
India,Rajasthan,Mahwah,0,0
India,Rajasthan,Makrana,0,0
India,Rajasthan,Malpura,0,0
India,Rajasthan,Mandal,0,0
India,Rajasthan,Mandalgarh,0,0
India,Rajasthan,Mandawar,0,0
India,Rajasthan,Mangrol,0,0
India,Rajasthan,Manohar Thana,0,0
India,Rajasthan,Manoharpur,0,0
India,Rajasthan,Meethari Marwar,0,0
India,Rajasthan,Merta,0,0
India,Rajasthan,Mundwa,0,0
India,Rajasthan,Nadbai,0,0
India,Rajasthan,Nagar,0,0
India,Rajasthan,Nagaur,0,0
India,Rajasthan,Nainwa,0,0
India,Rajasthan,Napasar,0,0
India,Rajasthan,Naraina,0,0
India,Rajasthan,Nasirabad,0,0
India,Rajasthan,Nathdwara,0,0
India,Rajasthan,Nawa,0,0
India,Rajasthan,Nawalgarh,0,0
India,Rajasthan,Neem ka Thana,0,0
India,Rajasthan,Nimaj,0,0
India,Rajasthan,Nimbahera,0,0
India,Rajasthan,Niwai,0,0
India,Rajasthan,Nohar,0,0
India,Rajasthan,Nokha,0,0
India,Rajasthan,Padampur,0,0
India,Rajasthan,Pali,0,0
India,Rajasthan,Partapur,0,0
India,Rajasthan,Parvatsar,0,0
India,Rajasthan,Phalodi,0,0
India,Rajasthan,Phulera,0,0
India,Rajasthan,Pilani,0,0
India,Rajasthan,Pilibangan,0,0
India,Rajasthan,Pindwara,0,0
India,Rajasthan,Pipar,0,0
India,Rajasthan,Pirawa,0,0
India,Rajasthan,Pokaran,0,0
India,Rajasthan,Pratapgarh,0,0
India,Rajasthan,Pushkar,0,0
India,Rajasthan,Raipur,0,0
India,Rajasthan,Raisinghnagar,0,0
India,Rajasthan,Rajakhera,0,0
India,Rajasthan,Rajaldesar,0,0
India,Rajasthan,Rajgarh,0,0
India,Rajasthan,Rajsamand,0,0
India,Rajasthan,Ramganj Mandi,0,0
India,Rajasthan,Ramgarh,0,0
India,Rajasthan,Rani,0,0
India,Rajasthan,Ratangarh,0,0
India,Rajasthan,Rawatbhata,0,0
India,Rajasthan,Rawatsar,0,0
India,Rajasthan,Ringas,0,0
India,Rajasthan,Sadri,0,0
India,Rajasthan,Salumbar,0,0
India,Rajasthan,Sambhar,0,0
India,Rajasthan,Samdari,0,0
India,Rajasthan,Sanchor,0,0
India,Rajasthan,Sangaria,0,0
India,Rajasthan,Sangod,0,0
India,Rajasthan,Sardarshahr,0,0
India,Rajasthan,Sarwar,0,0
India,Rajasthan,Sawai Madhopur,0,0
India,Rajasthan,Shahpura,0,0
India,Rajasthan,Sheoganj,0,0
India,Rajasthan,Sikar,0,0
India,Rajasthan,Sirohi,0,0
India,Rajasthan,Siwana,0,0
India,Rajasthan,Sojat,0,0
India,Rajasthan,Sri Dungargarh,0,0
India,Rajasthan,Sri Madhopur,0,0
India,Rajasthan,Sujangarh,0,0
India,Rajasthan,Suket,0,0
India,Rajasthan,Sunel,0,0
India,Rajasthan,Surajgarh,0,0
India,Rajasthan,Suratgarh,0,0
India,Rajasthan,Takhatgarh,0,0
India,Rajasthan,Taranagar,0,0
India,Rajasthan,Tijara,0,0
India,Rajasthan,Todabhim,0,0
India,Rajasthan,Todaraisingh,0,0
India,Rajasthan,Tonk,0,0
India,Rajasthan,Udaipur,0,0
India,Rajasthan,Udpura,0,0
India,Rajasthan,Uniara,0,0
India,Rajasthan,Wer,0,0
India,Sikkim,East District,0,0
India,Sikkim,Gangtok,0,0
India,Sikkim,Gyalshing,0,0
India,Sikkim,Jorethang,0,0
India,Sikkim,Mangan,0,0
India,Sikkim,Namchi,0,0
India,Sikkim,Naya Bazar,0,0
India,Sikkim,North District,0,0
India,Sikkim,Rangpo,0,0
India,Sikkim,Singtam,0,0
India,Sikkim,South District,0,0
India,Sikkim,West District,0,0
India,Tamil Nadu,Abiramam,0,0
India,Tamil Nadu,Adirampattinam,0,0
India,Tamil Nadu,Aduthurai,0,0
India,Tamil Nadu,Alagapuram,0,0
India,Tamil Nadu,Alandur,0,0
India,Tamil Nadu,Alanganallur,0,0
India,Tamil Nadu,Alangayam,0,0
India,Tamil Nadu,Alangudi,0,0
India,Tamil Nadu,Alangulam,0,0
India,Tamil Nadu,Alappakkam,0,0
India,Tamil Nadu,Alwa Tirunagari,0,0
India,Tamil Nadu,Ambasamudram,0,0
India,Tamil Nadu,Ambattur,0,0
India,Tamil Nadu,Ambur,0,0
India,Tamil Nadu,Ammapettai,0,0
India,Tamil Nadu,Anamalais,0,0
India,Tamil Nadu,Andippatti,0,0
India,Tamil Nadu,Annamalainagar,0,0
India,Tamil Nadu,Annavasal,0,0
India,Tamil Nadu,Annur,0,0
India,Tamil Nadu,Anthiyur,0,0
India,Tamil Nadu,Arakkonam,0,0
India,Tamil Nadu,Arantangi,0,0
India,Tamil Nadu,Arcot,0,0
India,Tamil Nadu,Arimalam,0,0
India,Tamil Nadu,Ariyalur,0,0
India,Tamil Nadu,Arni,0,0
India,Tamil Nadu,Arumbavur,0,0
India,Tamil Nadu,Arumuganeri,0,0
India,Tamil Nadu,Aruppukkottai,0,0
India,Tamil Nadu,Aruvankad,0,0
India,Tamil Nadu,Attayyampatti,0,0
India,Tamil Nadu,Attur,0,0
India,Tamil Nadu,Auroville,0,0
India,Tamil Nadu,Avadi,0,0
India,Tamil Nadu,Avinashi,0,0
India,Tamil Nadu,Ayakudi,0,0
India,Tamil Nadu,Ayyampettai,0,0
India,Tamil Nadu,Belur,0,0
India,Tamil Nadu,Bhavani,0,0
India,Tamil Nadu,Bodinayakkanur,0,0
India,Tamil Nadu,Chengam,0,0
India,Tamil Nadu,Chennai,0,0
India,Tamil Nadu,Chennimalai,0,0
India,Tamil Nadu,Chetput,0,0
India,Tamil Nadu,Chettipalaiyam,0,0
India,Tamil Nadu,Cheyyar,0,0
India,Tamil Nadu,Cheyyur,0,0
India,Tamil Nadu,Chidambaram,0,0
India,Tamil Nadu,Chingleput,0,0
India,Tamil Nadu,Chinna Salem,0,0
India,Tamil Nadu,Chinnamanur,0,0
India,Tamil Nadu,Chinnasekkadu,0,0
India,Tamil Nadu,Cholapuram,0,0
India,Tamil Nadu,Coimbatore,0,0
India,Tamil Nadu,Colachel,0,0
India,Tamil Nadu,Cuddalore,0,0
India,Tamil Nadu,Cumbum,0,0
India,Tamil Nadu,Denkanikota,0,0
India,Tamil Nadu,Desur,0,0
India,Tamil Nadu,Devadanappatti,0,0
India,Tamil Nadu,Devakottai,0,0
India,Tamil Nadu,Dhali,0,0
India,Tamil Nadu,Dharapuram,0,0
India,Tamil Nadu,Dharmapuri,0,0
India,Tamil Nadu,Dindigul,0,0
India,Tamil Nadu,Dusi,0,0
India,Tamil Nadu,Elayirampannai,0,0
India,Tamil Nadu,Elumalai,0,0
India,Tamil Nadu,Eral,0,0
India,Tamil Nadu,Eraniel,0,0
India,Tamil Nadu,Erode,0,0
India,Tamil Nadu,Erumaippatti,0,0
India,Tamil Nadu,Ettaiyapuram,0,0
India,Tamil Nadu,Gandhi Nagar,0,0
India,Tamil Nadu,Gangaikondan,0,0
India,Tamil Nadu,Gangavalli,0,0
India,Tamil Nadu,Gingee,0,0
India,Tamil Nadu,Gobichettipalayam,0,0
India,Tamil Nadu,Gudalur,0,0
India,Tamil Nadu,Gudiyatham,0,0
India,Tamil Nadu,Guduvancheri,0,0
India,Tamil Nadu,Gummidipundi,0,0
India,Tamil Nadu,Harur,0,0
India,Tamil Nadu,Hosur,0,0
India,Tamil Nadu,Idappadi,0,0
India,Tamil Nadu,Ilampillai,0,0
India,Tamil Nadu,Iluppur,0,0
India,Tamil Nadu,Injambakkam,0,0
India,Tamil Nadu,Irugur,0,0
India,Tamil Nadu,Jalakandapuram,0,0
India,Tamil Nadu,Jalarpet,0,0
India,Tamil Nadu,Jayamkondacholapuram,0,0
India,Tamil Nadu,Kadambur,0,0
India,Tamil Nadu,Kadayanallur,0,0
India,Tamil Nadu,Kalakkadu,0,0
India,Tamil Nadu,Kalavai,0,0
India,Tamil Nadu,Kallakkurichchi,0,0
India,Tamil Nadu,Kallidaikurichi,0,0
India,Tamil Nadu,Kallupatti,0,0
India,Tamil Nadu,Kalugumalai,0,0
India,Tamil Nadu,Kamuthi,0,0
India,Tamil Nadu,Kanadukattan,0,0
India,Tamil Nadu,Kancheepuram,0,0
India,Tamil Nadu,Kanchipuram,0,0
